Source,Target,Year,Weight,Type,Layer
SRB,COD,1996,20.0,Directed,Arms
SRB,COD,1997,4.8,Directed,Arms
SRB,COD,2012,6.0,Directed,Arms
SRB,CYP,2019,18.8,Directed,Arms
SRB,CYP,2020,20.0,Directed,Arms
SRB,CYP,2021,1.2,Directed,Arms
SRB,ETH,2012,8.96,Directed,Arms
SRB,IRQ,2010,0.72,Directed,Arms
SRB,IRQ,2011,4.08,Directed,Arms
SRB,KEN,2014,10.0,Directed,Arms
SRB,KEN,2015,19.0,Directed,Arms
SRB,KHM,2010,30.0,Directed,Arms
SRB,MKD,2001,5.5,Directed,Arms
SRB,MMR,2001,14.58,Directed,Arms
SRB,MMR,2006,5.35,Directed,Arms
SRB,MMR,2007,5.35,Directed,Arms
SRB,MMR,2008,45.0,Directed,Arms
SRB,NGA,2015,12.75,Directed,Arms
SRB,NGA,2016,12.25,Directed,Arms
SRB,SAU,2015,20.2,Directed,Arms
SRB,SAU,2016,61.1,Directed,Arms
SRB,SAU,2017,9.7,Directed,Arms
SRB,SDN,2009,0.29,Directed,Arms
SRB,TKM,2021,1.64,Directed,Arms
SRB,UGA,2020,15.0,Directed,Arms
SVK,AFG,2006,3.36,Directed,Arms
SVK,AFG,2008,8.7,Directed,Arms
SVK,AGO,1994,15.48,Directed,Arms
SVK,AGO,1999,123.6,Directed,Arms
SVK,AGO,2000,33.0,Directed,Arms
SVK,AGO,2001,26.0,Directed,Arms
SVK,AGO,2002,2.4,Directed,Arms
SVK,AGO,2020,1.44,Directed,Arms
SVK,ARM,2004,46.0,Directed,Arms
SVK,AZE,2002,1.04,Directed,Arms
SVK,AZE,2017,11.88,Directed,Arms
SVK,AZE,2018,11.88,Directed,Arms
SVK,CAF,2008,0.38,Directed,Arms
SVK,CMR,2016,6.8,Directed,Arms
SVK,CYP,1998,1.44,Directed,Arms
SVK,CYP,2007,15.4,Directed,Arms
SVK,DZA,1995,43.2,Directed,Arms
SVK,DZA,1996,5.4,Directed,Arms
SVK,ECU,1995,2.16,Directed,Arms
SVK,EGY,1993,25.0,Directed,Arms
SVK,EGY,1994,23.0,Directed,Arms
SVK,EGY,1995,1.0,Directed,Arms
SVK,IDN,1998,8.1,Directed,Arms
SVK,IDN,2000,3.96,Directed,Arms
SVK,IND,1995,45.15,Directed,Arms
SVK,IND,1996,50.31,Directed,Arms
SVK,IND,1997,50.31,Directed,Arms
SVK,IND,2001,27.09,Directed,Arms
SVK,IND,2002,27.09,Directed,Arms
SVK,KHM,1997,4.8,Directed,Arms
SVK,KHM,2012,4.68,Directed,Arms
SVK,LKA,2002,2.88,Directed,Arms
SVK,MLI,2016,4.32,Directed,Arms
SVK,MOZ,2014,2.0,Directed,Arms
SVK,PAK,1993,0.72,Directed,Arms
SVK,RWA,1997,1.8,Directed,Arms
SVK,RWA,2019,0.72,Directed,Arms
SVK,SAU,2013,0.96,Directed,Arms
SVK,SAU,2014,0.48,Directed,Arms
SVK,SAU,2015,3.36,Directed,Arms
SVK,SAU,2016,3.84,Directed,Arms
SVK,SAU,2019,7.2,Directed,Arms
SVK,SAU,2020,9.6,Directed,Arms
SVK,SDN,2007,6.0,Directed,Arms
SVK,SEN,2017,10.2,Directed,Arms
SVK,SLE,1994,1.2,Directed,Arms
SVK,SYR,1993,144.42,Directed,Arms
SVK,TUN,1995,5.0,Directed,Arms
SVK,TUN,1996,6.0,Directed,Arms
SVK,TUN,1997,1.0,Directed,Arms
SVK,UKR,2022,71.28,Directed,Arms
SVK,UKR,2023,153.6,Directed,Arms
SVK,URY,1999,1.44,Directed,Arms
SVK,VNM,2014,5.4,Directed,Arms
SVK,VNM,2016,5.4,Directed,Arms
SVK,ZWE,2001,0.8,Directed,Arms
SVN,IRQ,2016,0.8,Directed,Arms
SVN,SRB,2016,8.8,Directed,Arms
SVN,UKR,2022,37.8,Directed,Arms
SVN,UKR,2023,2.4,Directed,Arms
SVN,UKR,2024,3.36,Directed,Arms
SWE,ARE,1996,8.0,Directed,Arms
SWE,ARE,1997,8.0,Directed,Arms
SWE,ARE,1998,8.0,Directed,Arms
SWE,ARE,2006,8.6,Directed,Arms
SWE,ARE,2007,8.6,Directed,Arms
SWE,ARE,2008,0.56,Directed,Arms
SWE,ARE,2009,1.0,Directed,Arms
SWE,ARE,2010,39.84,Directed,Arms
SWE,ARE,2011,47.1,Directed,Arms
SWE,ARE,2013,73.0,Directed,Arms
SWE,ARE,2014,58.0,Directed,Arms
SWE,ARE,2015,65.5,Directed,Arms
SWE,ARE,2016,10.7,Directed,Arms
SWE,ARE,2017,10.0,Directed,Arms
SWE,ARE,2018,2.5,Directed,Arms
SWE,ARE,2020,80.0,Directed,Arms
SWE,ARE,2021,40.0,Directed,Arms
SWE,ARE,2024,80.0,Directed,Arms
SWE,ARG,2010,3.0,Directed,Arms
SWE,ARG,2022,5.0,Directed,Arms
SWE,ARG,2023,5.0,Directed,Arms
SWE,AUS,1996,252.5,Directed,Arms
SWE,AUS,1998,252.5,Directed,Arms
SWE,AUS,1999,245.0,Directed,Arms
SWE,AUS,2001,497.5,Directed,Arms
SWE,AUS,2002,7.5,Directed,Arms
SWE,AUS,2003,255.5,Directed,Arms
SWE,AUS,2004,10.5,Directed,Arms
SWE,AUS,2005,10.5,Directed,Arms
SWE,AUS,2006,10.5,Directed,Arms
SWE,AUS,2007,3.0,Directed,Arms
SWE,AUS,2012,15.0,Directed,Arms
SWE,AUS,2013,7.5,Directed,Arms
SWE,AUS,2014,7.5,Directed,Arms
SWE,AUS,2015,7.5,Directed,Arms
SWE,AUT,1992,5.0,Directed,Arms
SWE,AUT,1993,2.0,Directed,Arms
SWE,AUT,1998,15.0,Directed,Arms
SWE,AUT,1999,15.0,Directed,Arms
SWE,AUT,2000,15.0,Directed,Arms
SWE,AUT,2001,15.0,Directed,Arms
SWE,AUT,2019,8.0,Directed,Arms
SWE,BEL,1998,4.96,Directed,Arms
SWE,BRA,1995,3.25,Directed,Arms
SWE,BRA,1996,4.25,Directed,Arms
SWE,BRA,1997,1.0,Directed,Arms
SWE,BRA,2002,90.0,Directed,Arms
SWE,BRA,2003,60.0,Directed,Arms
SWE,BRA,2014,4.5,Directed,Arms
SWE,BRA,2015,1.8,Directed,Arms
SWE,BRA,2016,0.9,Directed,Arms
SWE,BRA,2017,0.8,Directed,Arms
SWE,BRA,2019,2.0,Directed,Arms
SWE,BRA,2020,32.7,Directed,Arms
SWE,BRA,2021,126.8,Directed,Arms
SWE,BRA,2023,98.5,Directed,Arms
SWE,BRA,2024,31.5,Directed,Arms
SWE,BRN,2011,7.5,Directed,Arms
SWE,BRN,2014,2.5,Directed,Arms
SWE,CAN,1992,10.0,Directed,Arms
SWE,CAN,1993,15.0,Directed,Arms
SWE,CAN,1994,35.0,Directed,Arms
SWE,CAN,1995,17.5,Directed,Arms
SWE,CAN,1996,17.5,Directed,Arms
SWE,CAN,2014,20.0,Directed,Arms
SWE,CAN,2015,15.0,Directed,Arms
SWE,CAN,2016,20.0,Directed,Arms
SWE,CAN,2018,5.0,Directed,Arms
SWE,CAN,2020,0.6,Directed,Arms
SWE,CAN,2021,0.8,Directed,Arms
SWE,CHE,2001,1.6,Directed,Arms
SWE,CHE,2002,14.4,Directed,Arms
SWE,CHE,2003,104.0,Directed,Arms
SWE,CHE,2004,108.8,Directed,Arms
SWE,CHE,2005,68.8,Directed,Arms
SWE,CHL,1996,34.54,Directed,Arms
SWE,CZE,2005,370.2,Directed,Arms
SWE,CZE,2006,6.8,Directed,Arms
SWE,CZE,2007,10.4,Directed,Arms
SWE,CZE,2020,2.0,Directed,Arms
SWE,CZE,2021,2.4,Directed,Arms
SWE,CZE,2023,2.0,Directed,Arms
SWE,DEU,2001,7.5,Directed,Arms
SWE,DEU,2002,10.0,Directed,Arms
SWE,DEU,2003,11.9,Directed,Arms
SWE,DEU,2004,1.8,Directed,Arms
SWE,DEU,2005,0.4,Directed,Arms
SWE,DEU,2006,10.6,Directed,Arms
SWE,DEU,2007,12.6,Directed,Arms
SWE,DEU,2008,6.0,Directed,Arms
SWE,DEU,2009,1.6,Directed,Arms
SWE,DEU,2011,7.2,Directed,Arms
SWE,DEU,2012,7.2,Directed,Arms
SWE,DEU,2013,7.2,Directed,Arms
SWE,DEU,2014,7.2,Directed,Arms
SWE,DEU,2015,7.2,Directed,Arms
SWE,DEU,2016,28.8,Directed,Arms
SWE,DEU,2022,18.0,Directed,Arms
SWE,DEU,2023,18.0,Directed,Arms
SWE,DEU,2024,18.0,Directed,Arms
SWE,DNK,1992,12.0,Directed,Arms
SWE,DNK,1993,12.0,Directed,Arms
SWE,DNK,1994,8.0,Directed,Arms
SWE,DNK,1995,4.0,Directed,Arms
SWE,DNK,1996,8.0,Directed,Arms
SWE,DNK,1999,4.0,Directed,Arms
SWE,DNK,2000,16.0,Directed,Arms
SWE,DNK,2001,56.0,Directed,Arms
SWE,DNK,2004,2.5,Directed,Arms
SWE,DNK,2005,2.5,Directed,Arms
SWE,DNK,2007,12.0,Directed,Arms
SWE,DNK,2008,78.0,Directed,Arms
SWE,DNK,2009,68.0,Directed,Arms
SWE,DNK,2010,4.0,Directed,Arms
SWE,DNK,2012,2.5,Directed,Arms
SWE,DNK,2014,5.0,Directed,Arms
SWE,DNK,2018,2.56,Directed,Arms
SWE,DNK,2019,6.0,Directed,Arms
SWE,DNK,2020,5.92,Directed,Arms
SWE,DNK,2021,2.72,Directed,Arms
SWE,DNK,2022,7.36,Directed,Arms
SWE,DNK,2023,0.16,Directed,Arms
SWE,DZA,2016,103.0,Directed,Arms
SWE,ESP,1996,5.5,Directed,Arms
SWE,ESP,1997,6.0,Directed,Arms
SWE,ESP,1998,6.0,Directed,Arms
SWE,ESP,1999,6.0,Directed,Arms
SWE,ESP,2000,6.0,Directed,Arms
SWE,ESP,2001,5.5,Directed,Arms
SWE,ESP,2002,1.0,Directed,Arms
SWE,ESP,2003,1.0,Directed,Arms
SWE,ESP,2004,2.0,Directed,Arms
SWE,ESP,2007,4.0,Directed,Arms
SWE,ESP,2008,4.0,Directed,Arms
SWE,ESP,2009,8.0,Directed,Arms
SWE,ESP,2013,0.4,Directed,Arms
SWE,ESP,2022,0.77,Directed,Arms
SWE,EST,1993,0.57,Directed,Arms
SWE,EST,1998,0.16,Directed,Arms
SWE,EST,2002,0.6,Directed,Arms
SWE,EST,2003,0.6,Directed,Arms
SWE,EST,2004,4.0,Directed,Arms
SWE,EST,2005,10.2,Directed,Arms
SWE,EST,2008,7.5,Directed,Arms
SWE,EST,2009,15.0,Directed,Arms
SWE,EST,2010,7.5,Directed,Arms
SWE,FIN,1992,26.6,Directed,Arms
SWE,FIN,1993,5.0,Directed,Arms
SWE,FIN,1994,5.0,Directed,Arms
SWE,FIN,1995,5.0,Directed,Arms
SWE,FIN,1996,5.0,Directed,Arms
SWE,FIN,1998,7.59,Directed,Arms
SWE,FIN,1999,3.26,Directed,Arms
SWE,FIN,2000,2.7,Directed,Arms
SWE,FIN,2001,2.7,Directed,Arms
SWE,FIN,2002,2.7,Directed,Arms
SWE,FIN,2003,25.7,Directed,Arms
SWE,FIN,2004,67.3,Directed,Arms
SWE,FIN,2005,49.4,Directed,Arms
SWE,FIN,2006,89.61999999999999,Directed,Arms
SWE,FIN,2007,61.0,Directed,Arms
SWE,FIN,2008,10.06,Directed,Arms
SWE,FIN,2009,7.5,Directed,Arms
SWE,FIN,2010,5.0,Directed,Arms
SWE,FIN,2011,14.7,Directed,Arms
SWE,FIN,2013,29.5,Directed,Arms
SWE,FIN,2014,8.02,Directed,Arms
SWE,FIN,2020,2.0,Directed,Arms
SWE,FIN,2023,10.5,Directed,Arms
SWE,FIN,2024,12.25,Directed,Arms
SWE,FRA,2000,2.4,Directed,Arms
SWE,FRA,2003,15.0,Directed,Arms
SWE,FRA,2004,15.0,Directed,Arms
SWE,FRA,2011,0.75,Directed,Arms
SWE,FRA,2012,11.0,Directed,Arms
SWE,FRA,2013,1.5,Directed,Arms
SWE,GBR,2002,21.5,Directed,Arms
SWE,GBR,2003,8.0,Directed,Arms
SWE,GBR,2004,18.0,Directed,Arms
SWE,GBR,2005,11.5,Directed,Arms
SWE,GBR,2008,16.25,Directed,Arms
SWE,GBR,2009,5.25,Directed,Arms
SWE,GBR,2010,6.0,Directed,Arms
SWE,GBR,2012,15.0,Directed,Arms
SWE,GBR,2013,22.5,Directed,Arms
SWE,GBR,2017,15.0,Directed,Arms
SWE,GBR,2018,15.0,Directed,Arms
SWE,GBR,2023,21.5,Directed,Arms
SWE,GBR,2024,27.0,Directed,Arms
SWE,GRC,2001,120.0,Directed,Arms
SWE,GRC,2004,14.0,Directed,Arms
SWE,GRC,2005,2.0,Directed,Arms
SWE,GRC,2008,120.0,Directed,Arms
SWE,HRV,2008,0.16,Directed,Arms
SWE,HRV,2009,0.8,Directed,Arms
SWE,HRV,2010,2.0,Directed,Arms
SWE,HRV,2011,3.6,Directed,Arms
SWE,HRV,2012,3.52,Directed,Arms
SWE,HUN,2006,210.4,Directed,Arms
SWE,HUN,2007,157.8,Directed,Arms
SWE,HUN,2016,11.4,Directed,Arms
SWE,IDN,1992,2.5,Directed,Arms
SWE,IDN,1993,2.5,Directed,Arms
SWE,IDN,2017,0.2,Directed,Arms
SWE,IDN,2022,5.0,Directed,Arms
SWE,IDN,2023,5.0,Directed,Arms
SWE,IRL,2015,2.5,Directed,Arms
SWE,IRL,2016,2.5,Directed,Arms
SWE,IRL,2020,1.5,Directed,Arms
SWE,IRL,2022,1.0,Directed,Arms
SWE,ITA,2001,0.4,Directed,Arms
SWE,ITA,2005,5.4,Directed,Arms
SWE,ITA,2006,4.8,Directed,Arms
SWE,ITA,2007,7.2,Directed,Arms
SWE,ITA,2008,6.8,Directed,Arms
SWE,ITA,2009,5.0,Directed,Arms
SWE,ITA,2010,4.0,Directed,Arms
SWE,ITA,2011,4.0,Directed,Arms
SWE,ITA,2012,8.0,Directed,Arms
SWE,ITA,2013,4.0,Directed,Arms
SWE,JPN,2001,8.0,Directed,Arms
SWE,JPN,2009,8.0,Directed,Arms
SWE,JPN,2010,8.0,Directed,Arms
SWE,JPN,2011,8.0,Directed,Arms
SWE,JPN,2012,8.0,Directed,Arms
SWE,JPN,2013,8.0,Directed,Arms
SWE,JPN,2015,8.0,Directed,Arms
SWE,JPN,2016,8.0,Directed,Arms
SWE,JPN,2017,8.0,Directed,Arms
SWE,JPN,2018,8.0,Directed,Arms
SWE,JPN,2019,8.0,Directed,Arms
SWE,KOR,2008,2.5,Directed,Arms
SWE,KOR,2009,12.0,Directed,Arms
SWE,KOR,2010,12.0,Directed,Arms
SWE,KOR,2011,17.5,Directed,Arms
SWE,KOR,2012,2.5,Directed,Arms
SWE,KOR,2013,23.5,Directed,Arms
SWE,KOR,2014,32.5,Directed,Arms
SWE,KOR,2015,20.0,Directed,Arms
SWE,KOR,2018,2.5,Directed,Arms
SWE,LTU,1993,0.57,Directed,Arms
SWE,LTU,1998,0.16,Directed,Arms
SWE,LTU,2001,1.3,Directed,Arms
SWE,LTU,2002,0.6,Directed,Arms
SWE,LTU,2016,5.0,Directed,Arms
SWE,LTU,2020,2.1,Directed,Arms
SWE,LTU,2023,7.5,Directed,Arms
SWE,LTU,2024,7.5,Directed,Arms
SWE,LVA,1993,0.57,Directed,Arms
SWE,LVA,1998,0.16,Directed,Arms
SWE,LVA,2001,1.9,Directed,Arms
SWE,LVA,2002,0.6,Directed,Arms
SWE,LVA,2003,0.6,Directed,Arms
SWE,LVA,2006,8.82,Directed,Arms
SWE,LVA,2007,1.94,Directed,Arms
SWE,LVA,2010,1.6,Directed,Arms
SWE,LVA,2015,2.0,Directed,Arms
SWE,LVA,2016,4.0,Directed,Arms
SWE,LVA,2017,2.0,Directed,Arms
SWE,LVA,2021,0.3,Directed,Arms
SWE,LVA,2022,2.35,Directed,Arms
SWE,LVA,2023,20.0,Directed,Arms
SWE,LVA,2024,1.25,Directed,Arms
SWE,MEX,1999,10.0,Directed,Arms
SWE,MEX,2000,5.0,Directed,Arms
SWE,MEX,2001,2.5,Directed,Arms
SWE,MEX,2003,2.5,Directed,Arms
SWE,MEX,2004,30.0,Directed,Arms
SWE,MEX,2016,2.5,Directed,Arms
SWE,MEX,2017,2.5,Directed,Arms
SWE,MEX,2018,2.5,Directed,Arms
SWE,MEX,2020,2.5,Directed,Arms
SWE,MEX,2021,2.5,Directed,Arms
SWE,MYS,1999,15.0,Directed,Arms
SWE,MYS,2000,8.0,Directed,Arms
SWE,NLD,2006,13.5,Directed,Arms
SWE,NLD,2007,45.0,Directed,Arms
SWE,NLD,2008,60.0,Directed,Arms
SWE,NLD,2009,60.0,Directed,Arms
SWE,NLD,2010,70.0,Directed,Arms
SWE,NLD,2011,70.0,Directed,Arms
SWE,NLD,2012,68.0,Directed,Arms
SWE,NLD,2024,12.0,Directed,Arms
SWE,NOR,1992,84.0,Directed,Arms
SWE,NOR,1993,52.0,Directed,Arms
SWE,NOR,1994,57.0,Directed,Arms
SWE,NOR,1995,5.0,Directed,Arms
SWE,NOR,1996,6.4,Directed,Arms
SWE,NOR,1998,38.4,Directed,Arms
SWE,NOR,1999,68.0,Directed,Arms
SWE,NOR,2000,77.6,Directed,Arms
SWE,NOR,2001,20.0,Directed,Arms
SWE,NOR,2002,6.25,Directed,Arms
SWE,NOR,2010,5.0,Directed,Arms
SWE,NOR,2011,2.5,Directed,Arms
SWE,NOR,2012,5.0,Directed,Arms
SWE,NOR,2013,2.5,Directed,Arms
SWE,NOR,2014,0.45,Directed,Arms
SWE,NOR,2015,16.6,Directed,Arms
SWE,NOR,2016,13.5,Directed,Arms
SWE,NOR,2017,13.5,Directed,Arms
SWE,NOR,2018,13.5,Directed,Arms
SWE,NOR,2023,3.6,Directed,Arms
SWE,NOR,2024,3.6,Directed,Arms
SWE,NZL,1997,7.5,Directed,Arms
SWE,NZL,1999,7.5,Directed,Arms
SWE,OMN,1995,5.0,Directed,Arms
SWE,OMN,1996,2.5,Directed,Arms
SWE,PAK,1992,6.4,Directed,Arms
SWE,PAK,1993,12.9,Directed,Arms
SWE,PAK,1994,6.16,Directed,Arms
SWE,PAK,1995,6.16,Directed,Arms
SWE,PAK,1996,4.0,Directed,Arms
SWE,PAK,1997,4.0,Directed,Arms
SWE,PAK,1998,4.0,Directed,Arms
SWE,PAK,1999,5.8,Directed,Arms
SWE,PAK,2000,6.1,Directed,Arms
SWE,PAK,2001,6.1,Directed,Arms
SWE,PAK,2002,6.1,Directed,Arms
SWE,PAK,2003,6.1,Directed,Arms
SWE,PAK,2004,5.8,Directed,Arms
SWE,PAK,2005,4.0,Directed,Arms
SWE,PAK,2006,4.0,Directed,Arms
SWE,PAK,2007,4.0,Directed,Arms
SWE,PAK,2008,10.6,Directed,Arms
SWE,PAK,2009,84.0,Directed,Arms
SWE,PAK,2010,244.0,Directed,Arms
SWE,PAK,2011,4.0,Directed,Arms
SWE,PAK,2012,4.0,Directed,Arms
SWE,PAK,2013,4.0,Directed,Arms
SWE,PAK,2014,4.0,Directed,Arms
SWE,PAK,2015,4.0,Directed,Arms
SWE,PAK,2016,8.0,Directed,Arms
SWE,PAK,2017,4.0,Directed,Arms
SWE,PAK,2018,16.0,Directed,Arms
SWE,PAK,2020,80.0,Directed,Arms
SWE,PAK,2023,80.0,Directed,Arms
SWE,PAK,2024,80.0,Directed,Arms
SWE,PHL,2022,15.0,Directed,Arms
SWE,POL,2003,7.5,Directed,Arms
SWE,POL,2004,0.72,Directed,Arms
SWE,POL,2005,4.0,Directed,Arms
SWE,POL,2006,19.0,Directed,Arms
SWE,POL,2007,6.88,Directed,Arms
SWE,POL,2008,4.88,Directed,Arms
SWE,POL,2009,4.8,Directed,Arms
SWE,POL,2010,5.68,Directed,Arms
SWE,POL,2011,13.6,Directed,Arms
SWE,POL,2012,33.6,Directed,Arms
SWE,POL,2013,9.6,Directed,Arms
SWE,POL,2014,5.52,Directed,Arms
SWE,POL,2015,3.84,Directed,Arms
SWE,POL,2016,4.0,Directed,Arms
SWE,POL,2017,4.0,Directed,Arms
SWE,POL,2018,4.0,Directed,Arms
SWE,POL,2019,4.0,Directed,Arms
SWE,POL,2020,3.12,Directed,Arms
SWE,POL,2021,3.2,Directed,Arms
SWE,POL,2024,48.0,Directed,Arms
SWE,SAU,2010,3.0,Directed,Arms
SWE,SAU,2011,3.0,Directed,Arms
SWE,SAU,2014,160.0,Directed,Arms
SWE,SGP,1995,180.0,Directed,Arms
SWE,SGP,1997,72.6,Directed,Arms
SWE,SGP,1999,7.5,Directed,Arms
SWE,SGP,2000,199.7,Directed,Arms
SWE,SGP,2001,134.6,Directed,Arms
SWE,SGP,2003,12.0,Directed,Arms
SWE,SGP,2011,119.0,Directed,Arms
SWE,SGP,2012,114.0,Directed,Arms
SWE,SGP,2013,15.0,Directed,Arms
SWE,SGP,2019,5.0,Directed,Arms
SWE,SVN,2009,1.04,Directed,Arms
SWE,SVN,2010,1.12,Directed,Arms
SWE,SVN,2011,0.24,Directed,Arms
SWE,THA,1997,4.45,Directed,Arms
SWE,THA,2002,0.4,Directed,Arms
SWE,THA,2003,5.2,Directed,Arms
SWE,THA,2005,0.4,Directed,Arms
SWE,THA,2010,26.8,Directed,Arms
SWE,THA,2011,157.8,Directed,Arms
SWE,THA,2012,34.8,Directed,Arms
SWE,THA,2013,169.5,Directed,Arms
SWE,THA,2014,7.5,Directed,Arms
SWE,THA,2015,12.5,Directed,Arms
SWE,THA,2016,12.5,Directed,Arms
SWE,THA,2017,4.0,Directed,Arms
SWE,THA,2018,25.0,Directed,Arms
SWE,UKR,2022,0.8,Directed,Arms
SWE,UKR,2023,68.0,Directed,Arms
SWE,UKR,2024,42.6,Directed,Arms
SWE,URY,2009,6.8,Directed,Arms
SWE,USA,2004,15.0,Directed,Arms
SWE,USA,2008,5.0,Directed,Arms
SWE,USA,2010,12.5,Directed,Arms
SWE,USA,2012,5.0,Directed,Arms
SWE,USA,2014,12.5,Directed,Arms
SWE,USA,2015,15.0,Directed,Arms
SWE,USA,2016,12.5,Directed,Arms
SWE,USA,2017,15.0,Directed,Arms
SWE,USA,2018,42.5,Directed,Arms
SWE,USA,2019,76.5,Directed,Arms
SWE,USA,2020,54.0,Directed,Arms
SWE,USA,2021,60.14,Directed,Arms
SWE,USA,2022,27.5,Directed,Arms
SWE,USA,2023,35.0,Directed,Arms
SWE,USA,2024,17.5,Directed,Arms
SWE,VEN,2000,16.0,Directed,Arms
SWE,VEN,2001,16.0,Directed,Arms
SWE,ZAF,2008,131.5,Directed,Arms
SWE,ZAF,2009,105.2,Directed,Arms
SWE,ZAF,2010,157.8,Directed,Arms
SWE,ZAF,2011,184.1,Directed,Arms
SWE,ZAF,2012,105.2,Directed,Arms
SYC,KHM,1995,0.8999999999999999,Directed,Arms
SYR,LBN,1992,39.6,Directed,Arms
SYR,LBN,1993,39.6,Directed,Arms
THA,BTN,2021,3.3,Directed,Arms
THA,IDN,2019,1.1,Directed,Arms
THA,MYS,2016,2.2,Directed,Arms
THA,MYS,2017,2.2,Directed,Arms
THA,NLD,2024,4.72,Directed,Arms
THA,PAK,2006,79.0,Directed,Arms
THA,PHL,2003,7.2,Directed,Arms
THA,PHL,2004,7.2,Directed,Arms
TUR,AFG,2007,4.8,Directed,Arms
TUR,ALB,2024,7.2,Directed,Arms
TUR,ARE,1999,20.52,Directed,Arms
TUR,ARE,2000,16.2,Directed,Arms
TUR,ARE,2005,11.1,Directed,Arms
TUR,ARE,2006,9.0,Directed,Arms
TUR,ARE,2007,9.0,Directed,Arms
TUR,ARE,2008,9.0,Directed,Arms
TUR,ARE,2010,3.3,Directed,Arms
TUR,ARE,2012,9.6,Directed,Arms
TUR,ARE,2013,5.0,Directed,Arms
TUR,ARE,2014,5.0,Directed,Arms
TUR,ARE,2015,10.0,Directed,Arms
TUR,ARE,2019,45.1,Directed,Arms
TUR,ARE,2020,64.78,Directed,Arms
TUR,ARE,2021,82.82,Directed,Arms
TUR,ARE,2022,79.41,Directed,Arms
TUR,ARE,2023,195.6,Directed,Arms
TUR,ARE,2024,9.0,Directed,Arms
TUR,AZE,2000,3.4,Directed,Arms
TUR,AZE,2010,3.9,Directed,Arms
TUR,AZE,2011,7.42,Directed,Arms
TUR,AZE,2012,22.9,Directed,Arms
TUR,AZE,2013,5.3,Directed,Arms
TUR,AZE,2014,19.8,Directed,Arms
TUR,AZE,2015,11.0,Directed,Arms
TUR,AZE,2016,18.2,Directed,Arms
TUR,AZE,2017,3.6,Directed,Arms
TUR,AZE,2018,5.5,Directed,Arms
TUR,AZE,2019,5.5,Directed,Arms
TUR,AZE,2020,28.8,Directed,Arms
TUR,AZE,2022,19.35,Directed,Arms
TUR,AZE,2023,2.5,Directed,Arms
TUR,AZE,2024,9.0,Directed,Arms
TUR,BFA,2018,6.0,Directed,Arms
TUR,BFA,2021,7.2,Directed,Arms
TUR,BFA,2022,9.3,Directed,Arms
TUR,BFA,2023,14.4,Directed,Arms
TUR,BFA,2024,4.0,Directed,Arms
TUR,BGD,2007,1.05,Directed,Arms
TUR,BGD,2008,2.25,Directed,Arms
TUR,BGD,2013,3.3,Directed,Arms
TUR,BGD,2017,5.0,Directed,Arms
TUR,BGD,2018,11.75,Directed,Arms
TUR,BGD,2021,26.95,Directed,Arms
TUR,BGD,2022,35.1,Directed,Arms
TUR,BGD,2023,48.4,Directed,Arms
TUR,BGD,2024,23.3,Directed,Arms
TUR,BHR,2005,3.15,Directed,Arms
TUR,BHR,2008,2.25,Directed,Arms
TUR,BHR,2011,3.51,Directed,Arms
TUR,BHR,2012,22.91,Directed,Arms
TUR,BHR,2013,7.92,Directed,Arms
TUR,BHR,2016,4.07,Directed,Arms
TUR,BHR,2017,6.71,Directed,Arms
TUR,BHR,2018,2.86,Directed,Arms
TUR,BHR,2019,5.5,Directed,Arms
TUR,BHR,2020,12.06,Directed,Arms
TUR,BHR,2022,10.5,Directed,Arms
TUR,CIV,2021,1.0,Directed,Arms
TUR,CIV,2022,5.0,Directed,Arms
TUR,CIV,2023,9.0,Directed,Arms
TUR,COD,2024,8.4,Directed,Arms
TUR,COL,2009,15.2,Directed,Arms
TUR,DJI,2022,4.8,Directed,Arms
TUR,DJI,2023,0.28,Directed,Arms
TUR,ECU,2023,5.0,Directed,Arms
TUR,ECU,2024,5.0,Directed,Arms
TUR,EGY,2011,4.2,Directed,Arms
TUR,EGY,2012,8.4,Directed,Arms
TUR,ETH,2021,9.6,Directed,Arms
TUR,ETH,2024,4.5,Directed,Arms
TUR,GEO,1998,3.4,Directed,Arms
TUR,GEO,2001,2.1,Directed,Arms
TUR,GEO,2007,6.15,Directed,Arms
TUR,GEO,2008,26.049999999999997,Directed,Arms
TUR,GEO,2009,26.2,Directed,Arms
TUR,GEO,2024,13.8,Directed,Arms
TUR,GHA,2018,0.45,Directed,Arms
TUR,GHA,2019,2.1,Directed,Arms
TUR,GHA,2020,10.0,Directed,Arms
TUR,GMB,2022,0.84,Directed,Arms
TUR,GMB,2023,0.12,Directed,Arms
TUR,HUN,2021,3.0,Directed,Arms
TUR,HUN,2022,9.6,Directed,Arms
TUR,HUN,2023,2.4,Directed,Arms
TUR,HUN,2024,2.4,Directed,Arms
TUR,IDN,2024,33.12,Directed,Arms
TUR,IRQ,2005,2.42,Directed,Arms
TUR,IRQ,2006,49.83,Directed,Arms
TUR,IRQ,2007,10.78,Directed,Arms
TUR,IRQ,2023,2.0,Directed,Arms
TUR,IRQ,2024,2.0,Directed,Arms
TUR,JOR,1999,20.0,Directed,Arms
TUR,KAZ,1999,3.4,Directed,Arms
TUR,KAZ,2001,3.4,Directed,Arms
TUR,KAZ,2012,1.05,Directed,Arms
TUR,KAZ,2014,6.0,Directed,Arms
